epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
104,336.931,0.93224,0.76222,1.0125,0.48355,0.38462,0.35515,0.16719,2.01963,2.05468,1.97273,0.00159212,0.00159212,0.00159212
105,339.985,0.90954,0.79928,0.98016,0.37917,0.53846,0.34416,0.14935,1.97339,2.3408,1.88927,0.00158816,0.00158816,0.00158816
106,343.053,0.9326,0.76341,0.97407,0.54571,0.38462,0.38053,0.15059,1.87545,2.60085,1.72415,0.0015842,0.0015842,0.0015842
107,346.203,0.86201,0.76638,0.99504,0.48786,0.38462,0.34997,0.14334,1.7371,2.75676,1.62372,0.00158024,0.00158024,0.00158024
108,349.355,0.94097,0.81701,1.05479,0.60194,0.38462,0.29788,0.14681,1.78758,2.72347,1.76355,0.00157628,0.00157628,0.00157628
109,352.599,0.96835,0.78237,1.02081,0.47973,0.38462,0.28307,0.14134,1.83365,2.74167,1.79021,0.00157232,0.00157232,0.00157232
110,355.802,0.93754,0.77178,0.97308,0.48885,0.38462,0.33169,0.14999,1.99224,2.63905,1.90037,0.00156836,0.00156836,0.00156836
111,359.007,0.89655,0.76422,1.00001,0.53224,0.38462,0.33276,0.1462,2.04639,2.68594,2.04823,0.0015644,0.0015644,0.0015644
112,362.18,0.94444,0.78936,0.9808,0.75136,0.53846,0.48895,0.21718,1.81074,2.25751,1.82824,0.00156044,0.00156044,0.00156044
113,365.357,0.8654,0.71831,0.95497,0.75507,0.53846,0.50006,0.23461,1.77506,2.3611,1.81609,0.00155648,0.00155648,0.00155648
114,368.511,0.99287,0.84434,1.02855,0.56538,0.53846,0.48509,0.2415,1.96085,2.30248,1.85784,0.00155252,0.00155252,0.00155252
115,371.511,0.89896,0.79913,0.99977,0.82797,0.38462,0.477,0.2463,2.01714,2.30386,1.84281,0.00154856,0.00154856,0.00154856
116,374.561,0.87863,0.78152,1.00744,0.81692,0.46154,0.56549,0.30547,1.6198,2.02096,1.60533,0.0015446,0.0015446,0.0015446
117,377.737,0.91299,0.78304,0.97834,0.72034,0.59584,0.62719,0.3222,1.67159,2.02391,1.69911,0.00154064,0.00154064,0.00154064
118,380.894,0.98044,0.75419,1.07535,0.72733,0.53846,0.60957,0.29111,1.69767,1.97827,1.62879,0.00153668,0.00153668,0.00153668
119,383.934,0.89412,0.71789,0.98971,0.82843,0.3733,0.56648,0.28623,1.79016,1.88178,1.66547,0.00153272,0.00153272,0.00153272
120,387.138,0.95597,0.74956,0.99143,0.37876,0.53846,0.43403,0.1986,1.92757,2.25352,1.65116,0.00152876,0.00152876,0.00152876
121,390.327,0.87416,0.72778,0.98622,0.51634,0.38462,0.38772,0.18646,1.77097,2.42647,1.56277,0.0015248,0.0015248,0.0015248
122,393.469,0.85708,0.70957,0.97095,0.53087,0.53846,0.5634,0.22972,1.77201,2.12496,1.59376,0.00152084,0.00152084,0.00152084
123,396.632,0.82619,0.69909,0.95992,0.78728,0.57134,0.68986,0.26962,1.87285,1.92859,1.72916,0.00151688,0.00151688,0.00151688
124,399.773,0.81849,0.7633,0.94053,0.78303,0.61538,0.77735,0.33226,1.77293,1.79757,1.71739,0.00151292,0.00151292,0.00151292
125,402.965,0.88355,0.71909,0.97558,0.69189,0.69231,0.73339,0.3629,1.81307,1.69393,1.7709,0.00150896,0.00150896,0.00150896
126,406.19,0.83039,0.67187,0.94761,0.67672,0.61538,0.71602,0.34656,1.69051,1.66538,1.68166,0.001505,0.001505,0.001505
127,409.372,0.87988,0.70568,0.973,0.7206,0.59655,0.64659,0.29704,1.7208,1.72982,1.69117,0.00150104,0.00150104,0.00150104
128,412.533,0.84903,0.7669,0.943,0.88957,0.46154,0.64735,0.31604,1.62896,1.72957,1.68761,0.00149708,0.00149708,0.00149708
129,415.628,0.91893,0.71337,0.98654,0.52237,0.69231,0.63547,0.3042,1.65444,1.67442,1.73077,0.00149312,0.00149312,0.00149312
130,418.943,0.85101,0.69967,0.95111,0.65097,0.61538,0.635,0.29827,1.78895,1.68317,1.78224,0.00148916,0.00148916,0.00148916
131,422.159,0.81982,0.66102,0.97887,0.49883,0.61538,0.48605,0.31943,1.7697,1.76083,1.75017,0.0014852,0.0014852,0.0014852
132,425.353,0.82218,0.68979,0.93567,0.60273,0.35264,0.42135,0.28318,1.77824,2.37662,1.68572,0.00148124,0.00148124,0.00148124
133,428.517,0.84701,0.69129,0.97925,0.68556,0.30769,0.38413,0.24933,1.71453,2.52949,1.66946,0.00147728,0.00147728,0.00147728
134,431.665,0.8358,0.65816,0.95898,0.96523,0.38462,0.4902,0.27267,1.68923,2.39189,1.72731,0.00147332,0.00147332,0.00147332
135,434.851,0.80502,0.65907,0.94927,1,0.44744,0.5203,0.33383,1.7305,2.22172,1.76865,0.00146936,0.00146936,0.00146936
136,438.059,0.7834,0.67238,0.94873,0.93578,0.38462,0.49463,0.26696,1.86391,2.30362,1.87459,0.0014654,0.0014654,0.0014654
137,441.239,0.78958,0.65219,0.92342,0.79006,0.46154,0.51379,0.28323,1.80492,2.15406,1.85488,0.00146144,0.00146144,0.00146144
138,444.406,0.89819,0.64579,0.9753,0.8229,0.46154,0.50161,0.28597,1.80192,2.17905,1.81139,0.00145748,0.00145748,0.00145748
139,447.599,0.79217,0.59612,0.93807,0.72483,0.46154,0.49634,0.27002,1.76017,2.38024,1.77123,0.00145352,0.00145352,0.00145352
140,450.686,0.68118,0.56552,0.90114,0.623,0.38462,0.4416,0.26247,1.75192,2.59254,1.62989,0.00144956,0.00144956,0.00144956
141,453.916,0.76862,0.59384,0.91243,0.62343,0.38462,0.42834,0.26905,1.69724,2.58022,1.58918,0.0014456,0.0014456,0.0014456
142,457.131,0.88322,0.66372,0.98511,0.80201,0.38462,0.43492,0.31981,1.58655,2.59044,1.48915,0.00144164,0.00144164,0.00144164
143,460.263,0.80693,0.63944,0.91879,0.82622,0.36819,0.4558,0.32495,1.40251,2.66001,1.34788,0.00143768,0.00143768,0.00143768
144,463.481,0.78949,0.62988,0.95617,0.65077,0.38462,0.47104,0.30505,1.79615,2.31632,1.57336,0.00143372,0.00143372,0.00143372
145,466.583,0.73193,0.61483,0.91077,0.59241,0.38462,0.47813,0.29661,1.87486,2.07293,1.64254,0.00142976,0.00142976,0.00142976
146,469.781,0.75271,0.6478,0.95273,0.44089,0.53846,0.42241,0.24956,1.95982,1.97095,1.75453,0.0014258,0.0014258,0.0014258
147,472.887,0.7036,0.61101,0.8969,0.6176,0.53846,0.48931,0.26195,1.96754,1.85039,1.80831,0.00142184,0.00142184,0.00142184
