epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
89,278.916,1.00134,0.88614,1.04231,0.56346,0.39829,0.46704,0.19559,1.99288,2.32178,1.87778,0.00165152,0.00165152,0.00165152
90,281.964,0.95614,0.95454,1.00157,0.52742,0.30769,0.34362,0.13457,2.14228,2.85957,1.89697,0.00164756,0.00164756,0.00164756
91,285.1,1.00914,1.00593,1.01245,0.61709,0.30769,0.3409,0.10908,2.11953,2.8752,1.88732,0.0016436,0.0016436,0.0016436
92,288.262,0.98438,0.90129,1.02297,0.39275,0.38462,0.39308,0.12772,2.22748,2.29383,2.06592,0.00163964,0.00163964,0.00163964
93,291.168,1.02463,0.92293,1.02094,0.77357,0.30769,0.40829,0.12905,2.24212,2.38035,2.06578,0.00163568,0.00163568,0.00163568
94,294.251,1.04458,0.92339,0.98601,0.70881,0.30769,0.37386,0.12353,2.16067,2.53255,1.96139,0.00163172,0.00163172,0.00163172
95,297.254,0.97393,0.81504,0.98193,0.62268,0.30769,0.34574,0.12144,2.14204,2.50236,1.99139,0.00162776,0.00162776,0.00162776
96,300.309,0.99467,0.92082,0.98631,0.28204,0.46154,0.38056,0.14823,2.13534,2.18252,2.03518,0.0016238,0.0016238,0.0016238
97,303.266,0.94911,0.8528,1.01318,0.41232,0.92308,0.49277,0.19304,2.04903,2.14732,2.01442,0.00161984,0.00161984,0.00161984
98,306.293,0.96645,0.90988,1.05928,0.40076,0.84615,0.42963,0.19743,2.00957,2.04723,2.04534,0.00161588,0.00161588,0.00161588
99,309.352,1.05374,0.91598,1.03953,0.57566,0.53846,0.53426,0.20425,2.11148,1.76192,2.09847,0.00161192,0.00161192,0.00161192
100,312.42,0.89547,0.7928,1.00026,0.71874,0.30769,0.42398,0.19066,1.86677,2.22783,1.79925,0.00160796,0.00160796,0.00160796
101,315.419,0.93307,0.88164,1.05139,0.54005,0.38462,0.40169,0.18381,1.92856,2.49614,1.79598,0.001604,0.001604,0.001604
102,318.48,0.9041,0.84217,1.02011,0.52684,0.38462,0.39844,0.17569,1.8612,2.49981,1.73859,0.00160004,0.00160004,0.00160004
103,321.481,1.02944,0.82908,1.08303,0.51321,0.46154,0.45846,0.17783,2.01711,2.23733,1.96132,0.00159608,0.00159608,0.00159608
104,324.525,0.95471,0.80784,1.03852,0.69637,0.53846,0.46357,0.17723,2.1809,2.4036,2.05612,0.00159212,0.00159212,0.00159212
105,327.515,0.91747,0.83577,0.98643,0.48473,0.46154,0.3549,0.18901,2.25426,2.40688,2.13961,0.00158816,0.00158816,0.00158816
106,330.603,0.97554,0.76662,0.9763,0.53822,0.46154,0.38242,0.20438,2.34586,2.35343,2.21598,0.0015842,0.0015842,0.0015842
107,333.539,0.95309,0.81451,1.04273,0.5286,0.51873,0.49079,0.23546,2.35612,1.97523,2.34721,0.00158024,0.00158024,0.00158024
108,336.595,0.94642,0.83136,1.03774,0.68775,0.46154,0.5754,0.21634,2.19477,1.96198,2.16149,0.00157628,0.00157628,0.00157628
109,339.719,0.96227,0.80316,1.01598,0.73802,0.46154,0.59988,0.29657,2.11315,1.87932,2.02899,0.00157232,0.00157232,0.00157232
110,342.652,0.9445,0.77598,0.99515,0.58407,0.46154,0.43515,0.22897,2.14952,1.96849,2.02368,0.00156836,0.00156836,0.00156836
111,345.743,0.9557,0.80455,0.99761,0.54383,0.46154,0.41255,0.21038,2.13058,2.02977,1.97885,0.0015644,0.0015644,0.0015644
112,348.975,0.97668,0.90683,1.02664,0.80269,0.38462,0.54176,0.26519,1.73167,1.91399,1.55329,0.00156044,0.00156044,0.00156044
113,352.094,0.93498,0.77501,1.00512,0.88739,0.38462,0.56676,0.28212,1.77228,2.03637,1.62964,0.00155648,0.00155648,0.00155648
114,355.18,0.94173,0.75004,0.9937,0.86743,0.38462,0.59652,0.28361,2.01733,1.93002,1.87255,0.00155252,0.00155252,0.00155252
115,358.241,0.91831,0.75757,0.99531,0.84199,0.38462,0.57659,0.26036,2.01872,1.78354,1.96601,0.00154856,0.00154856,0.00154856
116,361.318,0.85708,0.75576,0.99673,0.67499,0.53846,0.5464,0.22429,2.01097,1.82762,1.88124,0.0015446,0.0015446,0.0015446
117,364.359,0.92984,0.76192,0.99276,0.58137,0.53846,0.50386,0.23079,2.10998,1.91147,2.00042,0.00154064,0.00154064,0.00154064
118,367.365,0.81839,0.74047,0.95986,0.63489,0.46154,0.52372,0.23486,2.11002,1.98908,1.97361,0.00153668,0.00153668,0.00153668
119,370.464,0.90107,0.73781,1.0057,0.67746,0.46154,0.50431,0.26227,2.06854,1.98253,1.84432,0.00153272,0.00153272,0.00153272
120,373.534,0.9206,0.73079,0.97188,0.86965,0.38462,0.54845,0.24473,1.91652,2.15347,1.78526,0.00152876,0.00152876,0.00152876
121,376.545,0.81611,0.71113,0.96533,0.95005,0.38462,0.51673,0.25703,1.8152,2.18967,1.71488,0.0015248,0.0015248,0.0015248
