epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
181,549.209,0.7331,0.4918,0.86969,0.65813,0.61538,0.57198,0.20819,1.8464,2.17247,1.77961,0.0012872,0.0012872,0.0012872
182,552.18,0.68784,0.47924,0.91935,0.66248,0.60476,0.573,0.20404,1.89053,2.30204,1.76547,0.00128324,0.00128324,0.00128324
183,555.107,0.74425,0.51252,0.8752,0.47401,0.48648,0.50637,0.18545,1.9189,2.5444,1.77585,0.00127928,0.00127928,0.00127928
184,558.078,0.6483,0.45271,0.86876,0.62311,0.3819,0.51858,0.15978,2.25356,2.57619,1.96145,0.00127532,0.00127532,0.00127532
185,560.999,0.7754,0.514,0.8848,0.63276,0.53083,0.5476,0.17986,2.26384,2.38745,1.96677,0.00127136,0.00127136,0.00127136
186,564.075,0.62753,0.46351,0.8665,0.61634,0.53846,0.59527,0.21185,2.02813,2.05519,1.82895,0.0012674,0.0012674,0.0012674
187,567.148,0.6156,0.47026,0.83479,0.52669,0.53846,0.58277,0.23803,1.99554,1.95213,1.87163,0.00126344,0.00126344,0.00126344
188,570.113,0.62325,0.45241,0.83732,0.79594,0.46154,0.59487,0.26213,1.96346,2.01597,1.91381,0.00125948,0.00125948,0.00125948
189,573.085,0.62664,0.4783,0.84527,0.82752,0.46154,0.53882,0.21081,2.22441,2.19791,1.981,0.00125552,0.00125552,0.00125552
190,575.985,0.69214,0.45547,0.91046,0.83249,0.46154,0.52104,0.19445,2.4759,2.34739,2.14709,0.00125156,0.00125156,0.00125156
191,579.029,0.63038,0.46231,0.87049,0.74875,0.46154,0.51332,0.17624,2.54765,2.2226,2.25915,0.0012476,0.0012476,0.0012476
192,582.029,0.59284,0.43706,0.8535,0.85523,0.45535,0.54551,0.18587,2.41992,2.05957,2.34107,0.00124364,0.00124364,0.00124364
193,584.931,0.60244,0.43941,0.85046,0.75689,0.46154,0.53902,0.19335,2.38991,1.98516,2.38486,0.00123968,0.00123968,0.00123968
194,587.92,0.58659,0.42747,0.87982,0.81094,0.46154,0.53981,0.18979,2.38395,2.07637,2.36954,0.00123572,0.00123572,0.00123572
195,590.874,0.72649,0.46783,0.88336,0.80234,0.46154,0.52993,0.1962,2.25064,2.18058,2.21126,0.00123176,0.00123176,0.00123176
196,593.851,0.61955,0.4448,0.8636,0.82861,0.53846,0.63305,0.20702,2.09326,2.12586,2.04537,0.0012278,0.0012278,0.0012278
197,596.893,0.65051,0.45635,0.89726,0.72438,0.60722,0.64402,0.19656,1.91088,2.18921,1.89994,0.00122384,0.00122384,0.00122384
198,599.834,0.59779,0.44106,0.89084,0.72166,0.61538,0.65072,0.22382,1.91315,2.15957,1.90547,0.00121988,0.00121988,0.00121988
199,602.837,0.67447,0.48107,0.87626,0.72461,0.60787,0.66373,0.25921,1.89822,2.29523,1.91207,0.00121592,0.00121592,0.00121592
200,605.959,0.62367,0.45006,0.87726,0.76605,0.53846,0.62684,0.24719,1.80952,2.60374,1.86474,0.00121196,0.00121196,0.00121196
201,608.849,0.62585,0.48009,0.88422,0.70939,0.46154,0.46883,0.20212,1.88841,2.69634,1.8807,0.001208,0.001208,0.001208
202,611.795,0.60456,0.47386,0.87232,0.65888,0.46154,0.4682,0.19754,2.05541,2.47873,2.04837,0.00120404,0.00120404,0.00120404
203,614.724,0.655,0.45213,0.87356,0.74398,0.46154,0.53258,0.16839,2.02114,2.61502,2.02676,0.00120008,0.00120008,0.00120008
204,617.736,0.57366,0.46412,0.88089,0.69251,0.46154,0.54929,0.19483,2.04581,2.60907,2.12599,0.00119612,0.00119612,0.00119612
205,620.697,0.60882,0.44625,0.86132,0.45312,0.46154,0.48997,0.19935,2.12888,2.4893,2.17731,0.00119216,0.00119216,0.00119216
206,623.621,0.569,0.41624,0.83442,0.47579,0.46154,0.4959,0.22297,2.13823,2.46701,2.18005,0.0011882,0.0011882,0.0011882
207,626.584,0.63782,0.47001,0.85969,0.58285,0.46154,0.50361,0.22325,2.00392,2.4579,2.11278,0.00118424,0.00118424,0.00118424
208,629.675,0.60272,0.44435,0.86899,0.59769,0.38462,0.47375,0.21213,1.94911,2.25816,2.07317,0.00118028,0.00118028,0.00118028
209,632.85,0.58653,0.43672,0.81772,0.42585,0.53846,0.45684,0.19969,1.90429,2.19027,2.01123,0.00117632,0.00117632,0.00117632
210,635.956,0.57503,0.46059,0.84797,0.60169,0.38462,0.45688,0.18561,2.07208,2.03245,2.05271,0.00117236,0.00117236,0.00117236
211,638.963,0.65586,0.46082,0.8923,0.59501,0.38462,0.44792,0.19331,2.0545,2.02495,1.9752,0.0011684,0.0011684,0.0011684
212,641.921,0.62099,0.45792,0.86441,0.54514,0.46154,0.46775,0.19999,1.82997,2.29,1.77284,0.00116444,0.00116444,0.00116444
213,644.873,0.6076,0.43666,0.88017,0.65508,0.38462,0.44273,0.18461,1.81654,2.47606,1.69845,0.00116048,0.00116048,0.00116048
214,647.777,0.61856,0.41737,0.85362,0.59958,0.46081,0.46303,0.19685,1.81104,2.43349,1.63805,0.00115652,0.00115652,0.00115652
215,650.674,0.58191,0.41309,0.84914,0.73729,0.46154,0.51941,0.19819,1.85449,2.29416,1.6092,0.00115256,0.00115256,0.00115256
216,653.72,0.59614,0.43915,0.83055,0.53492,0.46154,0.47204,0.19973,1.9775,2.40825,1.68686,0.0011486,0.0011486,0.0011486
217,656.648,0.63732,0.42683,0.85297,0.62786,0.53846,0.51228,0.19458,1.93412,2.53476,1.77075,0.00114464,0.00114464,0.00114464
218,659.564,0.57677,0.43368,0.87485,0.75032,0.53846,0.59221,0.22455,1.82082,2.59046,1.78446,0.00114068,0.00114068,0.00114068
219,662.603,0.59428,0.43559,0.83614,0.72293,0.60314,0.59175,0.24105,1.66354,2.54883,1.7204,0.00113672,0.00113672,0.00113672
220,665.786,0.53852,0.4121,0.83808,0.54415,0.61538,0.5567,0.23666,1.59767,2.98606,1.66607,0.00113276,0.00113276,0.00113276
221,668.754,0.54514,0.41766,0.83244,0.77554,0.38462,0.50889,0.22317,1.61726,3.18808,1.67843,0.0011288,0.0011288,0.0011288
222,671.752,0.58968,0.41138,0.87862,0.74757,0.38462,0.50175,0.19028,1.70905,3.11826,1.75746,0.00112484,0.00112484,0.00112484
223,674.709,0.57596,0.42984,0.86736,0.70906,0.38462,0.47461,0.19497,1.75137,3.24168,1.75267,0.00112088,0.00112088,0.00112088
224,677.725,0.5922,0.41196,0.8534,0.90798,0.38462,0.48344,0.22885,1.9287,2.95152,1.7086,0.00111692,0.00111692,0.00111692
225,680.716,0.57105,0.41561,0.83632,0.93799,0.38462,0.52449,0.22909,1.94469,2.88184,1.72943,0.00111296,0.00111296,0.00111296
226,683.731,0.5134,0.4275,0.83784,0.99788,0.38462,0.52377,0.23428,1.89638,2.94128,1.73469,0.001109,0.001109,0.001109
227,686.72,0.61333,0.44419,0.87776,0.47881,0.61538,0.53503,0.23849,1.81629,3.11702,1.69533,0.00110504,0.00110504,0.00110504
228,689.823,0.54899,0.43189,0.86952,0.66086,0.46154,0.52433,0.24866,1.75778,3.21646,1.68334,0.00110108,0.00110108,0.00110108
229,692.697,0.53838,0.41028,0.83927,0.64965,0.46154,0.4971,0.22807,1.75655,3.14728,1.71272,0.00109712,0.00109712,0.00109712
230,695.84,0.57216,0.41843,0.85601,0.85499,0.45457,0.52494,0.25306,1.75085,2.97614,1.75356,0.00109316,0.00109316,0.00109316
